55,61,知立東高等学校,（普通科/公立）,http://www.chiryuhigashi-h.aichi-c.ed.jp/,aichi
56,60,豊丘高等学校,（普通科/公立）,http://www.yutakagaoka-h.aichi-c.ed.jp/frame_main.html,aichi
57,60,豊田北高等学校,（普通科/公立）,http://www.toyotakita-h.aichi-c.ed.jp/,aichi
58,60,名古屋南高等学校,（普通科/公立）,http://www.nagoyaminami-h.aichi-c.ed.jp/,aichi
59,60,松蔭高等学校,（普通科/公立）,http://www.shoin-jhs.ac.jp/,aichi
60,60,大成高等学校,（普通科ラトナディアコース/私立）,https://www.taisei.ed.jp/,aichi
61,60,刈谷北高等学校,（普通科/公立）,http://www.kariyakita-h.aichi-c.ed.jp/,aichi
62,60,国府高等学校,（普通科/公立）,http://www.koh-h.aichi-c.ed.jp/,aichi
63,60,津島高等学校,（普通科/公立）,https://ehm-tsushima-h.esnet.ed.jp/,aichi
64,59,中部大学春日丘高等学校,（普通科特進コース/私立）,https://www.haruhigaoka.ed.jp/,aichi
65,59,豊橋南高等学校,（普通科/公立）,http://www.toyohashiminami-h.aichi-c.ed.jp/,aichi
66,59,愛知工業大学名電高等学校,（普通科普通コース/私立）,https://www.meiden.ed.jp/,aichi
67,59,安城東高等学校,（普通科/公立）,http://www.anjohigashi-h.aichi-c.ed.jp/gyouzi/gyouzi_top.html,aichi
68,59,豊川高等学校,（普通科特進コース特進選抜クラス/私立）,http://www.toyokawa.ed.jp/,aichi
69,59,桜丘高等学校,（普通科英数コース/私立）,https://sakuragaoka.ac.jp/,aichi
70,59,愛知啓成高等学校,（普通科サミッティアコース/私立）,http://www.keisei.ed.jp/,aichi
71,58,中部大学春日丘高等学校,（普通科国際コース/私立）,https://www.haruhigaoka.ed.jp/,aichi
72,58,旭丘高等学校,（美術科/公立）,http://www.asahigaoka-h.aichi-c.ed.jp/,aichi
73,58,名古屋西高等学校,（普通科/公立）,http://www.nagoyanishi-h.aichi-c.ed.jp/,aichi
74,58,清林館高等学校,（普通科文理特進コース/私立）,http://www.seirinkan.ed.jp/information/uniform.html,aichi
75,58,聖霊高等学校,（普通科/私立）,http://www.seto-seirei-js.ed.jp/,aichi
76,58,一宮南高等学校,（普通科/公立）,http://ichinomiya-minami.jp/,aichi
77,58,光ヶ丘女子高等学校,（国際教養科/私立）,http://www.hikarigaoka-h.ed.jp/,aichi
78,58,岡崎西高等学校,（普通科/公立）,http://www.okazakinishi-h.aichi-c.ed.jp/,aichi
79,58,栄徳高等学校,（普通科Ｓｕｐｅｒ文理コース/私立）,http://www.eitoku-h.ed.jp/,aichi
80,58,桜花学園高等学校,（普通科特進コース/私立）,http://ohka-hs.com/,aichi
81,58,高蔵寺高等学校,（普通科/公立）,http://www.kozoji-h.aichi-c.ed.jp/,aichi
82,57,杜若高等学校,（普通科文理コース/私立）,http://www.tojaku-h.ed.jp/,aichi
83,57,成章高等学校,（普通科/公立）,http://www.kyoto-econ.ac.jp/seisho/about-education,aichi
84,57,熱田高等学校,（普通科/公立）,http://www.atsuta-h.aichi-c.ed.jp/,aichi
85,57,安城学園岡崎城西高等学校,（普通科特進Ｙコース/私立）,https://www.johsei.jp/,aichi
86,57,名城大学附属高等学校,（普通科国際クラス/私立）,http://www.meijo-h.ed.jp/courses/,aichi
